epoch,train_loss,lr,parameters,epoch_seconds,peak_memory_mb,val_dice_mean,val_avd_mean,val_hd95_mean
1,0.5117021727375686,5.9999999999999995e-05,5647300,17.787480115890503,554.69677734375,,,
2,0.42225533109158275,8.999999999999999e-05,5647300,17.478154182434082,554.69677734375,,,
3,0.37153229461982845,0.00011999999999999999,5647300,17.385517597198486,554.69677734375,,,
4,0.32018850073218347,0.00015,5647300,17.59605622291565,554.69677734375,,,
5,0.27715667015872897,0.00017999999999999998,5647300,17.85402798652649,554.69677734375,0.570481976860015,99.70217403293856,68.83823318481443
6,0.24307079277932644,0.00020999999999999998,5647300,17.612046718597412,576.75,,,
7,0.22352551999501885,0.00023999999999999998,5647300,17.859468936920166,576.75,,,
8,0.21277881776914,0.00027,5647300,17.92252230644226,576.75,,,
9,0.20173453707247974,0.0003,5647300,17.536550998687744,576.75,,,
10,0.2008571641985327,0.0003,5647300,17.804331064224243,576.75,0.832130320328844,11.626474059378815,2.277776559193929
11,0.19197338800877334,0.0002999794957488703,5647300,17.550385236740112,577.125,,,
12,0.19110301178880035,0.0002999179886011389,5647300,17.623703956604004,577.125,,,
13,0.18591194953769447,0.0002998154953722457,5647300,17.493812561035156,577.125,,,
14,0.18105578394606708,0.00029967204408281613,5647300,17.545231819152832,577.125,,,
15,0.17891329401172698,0.00029948767395100045,5647300,17.72224235534668,577.125,0.8601280531419712,5.128105805296367,1.4100954135258992
16,0.17647384523879736,0.0002992624353817517,5647300,17.69011926651001,577.125,,,
17,0.1776565407635644,0.0002989963899530457,5647300,17.489700317382812,577.125,,,
18,0.1789403577102348,0.00029868961039904624,5647300,18.065056324005127,577.125,,,
19,0.17627112355548888,0.00029834218059022024,5647300,18.235191345214844,577.125,,,
20,0.17339167245663703,0.00029795419551040833,5647300,17.42758536338806,577.125,0.8675238890640077,5.0055659103070544,1.0906510750452678
21,0.16930269433651118,0.00029752576123085736,5647300,17.777679204940796,579.375,,,
22,0.16991987398359926,0.0002970569948812214,5647300,17.879001140594482,579.375,,,
23,0.16820216164924204,0.0002965480246175399,5647300,17.53634285926819,578.25,,,
24,0.16834651988465338,0.0002959989895872009,5647300,17.455490350723267,578.25,,,
25,0.16885330548975616,0.0002954100398908995,5647300,17.81224775314331,578.25,0.8705660939350062,5.329346966148758,1.0906510750452678
26,0.1670157818123698,0.0002947813365416023,5647300,17.72887635231018,576.75,,,
27,0.1693120608571917,0.0002941130514205272,5647300,18.130690813064575,576.75,,,
28,0.16804237021133303,0.0002934053672301536,5647300,17.76603364944458,576.75,,,
29,0.1694718642393127,0.00029265847744427303,5647300,17.88999605178833,576.75,,,
30,0.16451577895786612,0.00029187258625509513,5647300,17.83480978012085,576.75,0.8711306130980825,5.5630576906449045,1.0906510750452678
31,0.16631657232064753,0.00029104790851742417,5647300,17.793907165527344,577.125,,,
32,0.1622956876643002,0.0002901846696899191,5647300,17.564481019973755,577.125,,,
33,0.16298834425397218,0.00028928310577345606,5647300,17.881454706192017,576.25,,,
34,0.1627479776972905,0.0002883434632466077,5647300,17.957502365112305,576.25,,,
35,0.1645938724046573,0.00028736599899825856,5647300,17.958643198013306,577.125,0.872686584762146,5.465107817067167,1.0906510750452678
36,0.15963199005927892,0.00028635098025737434,5647300,17.87418222427368,577.125,,,
37,0.16216096456628293,0.00028529868451994384,5647300,17.628341913223267,577.125,,,
38,0.16269583331886678,0.0002842093994731145,5647300,17.887163162231445,577.125,,,
39,0.16049326851498336,0.00028308342291654174,5647300,17.45193362236023,577.125,,,
40,0.16214653793722392,0.00028192106268097334,5647300,17.90027093887329,577.125,0.8732819536090005,5.702702143356679,1.0906510750452678
41,0.15829454932827502,0.00028072263654409154,5647300,17.741301774978638,579.375,,,
42,0.15899151973426343,0.0002794884721436361,5647300,17.558961391448975,579.375,,,
43,0.15756131252273917,0.00027821890688783083,5647300,17.423449754714966,578.25,,,
44,0.15879127385560424,0.0002769142878631403,5647300,17.924606323242188,578.25,,,
45,0.1587252411292866,0.00027557497173937923,5647300,17.697584629058838,578.25,0.8742263396837439,5.483051884944007,1.0906510750452678
46,0.16249878187663852,0.000274201324672203,5647300,18.03673768043518,576.75,,,
47,0.1538895229343325,0.00027279372220300385,5647300,17.667004585266113,576.75,,,
48,0.15834836245048792,0.0002713525491562421,5647300,17.5990993976593,576.75,,,
49,0.15564946546219288,0.00026987819953423867,5647300,17.600950002670288,576.75,,,
50,0.15687513444572687,0.00026837107640945905,5647300,18.154846906661987,576.75,0.8748109442559752,5.387371184031115,1.0906510750452678
51,0.1571789080509916,0.0002668315918143169,5647300,18.08086061477661,577.125,,,
52,0.15697285984642803,0.00026526016662852886,5647300,17.478837966918945,577.125,,,
53,0.15467765855137258,0.00026365723046405023,5647300,18.16332173347473,576.25,,,
54,0.1551034517586231,0.0002620232215476231,5647300,18.023707628250122,576.25,,,
55,0.15614475165493785,0.0002603585866009697,5647300,17.722861528396606,577.125,0.8750444129823703,5.416353013159688,1.0906510750452678
56,0.15477526371832936,0.00025866378071866334,5647300,18.019964694976807,577.125,,,
57,0.1526381916599348,0.00025693926724370956,5647300,17.545347929000854,577.125,,,
58,0.15578173380345106,0.00025518551764087326,5647300,17.77852177619934,577.125,,,
59,0.15450048106722533,0.00025340301136778483,5647300,17.53754472732544,577.125,,,
60,0.1564935257192701,0.00025159223574386114,5647300,17.63156795501709,577.125,0.8754543762960121,5.282506321049438,1.0906510750452678
61,0.1539237536955625,0.0002497536858170772,5647300,17.787110567092896,579.375,,,
62,0.15298704637680202,0.00024788786422862526,5647300,17.683979749679565,579.375,,,
63,0.15248834372032433,0.00024599528107549745,5647300,17.696671962738037,578.25,,,
64,0.15408356699626893,0.00024407645377103054,5647300,18.0564227104187,578.25,,,
65,0.15402320404537023,0.00024213190690345018,5647300,17.894456148147583,578.25,0.876254052070688,5.1340306218884075,1.0906510750452678
66,0.15202163660433143,0.00024016217209245374,5647300,17.708573579788208,576.75,,,
67,0.15154526638798416,0.00023816778784387094,5647300,17.687055826187134,576.75,,,
68,0.15260854884982109,0.0002361492994024415,5647300,17.87572193145752,576.75,,,
69,0.15101808542385697,0.0002341072586027509,5647300,17.599912405014038,576.75,,,
70,0.14842776472214608,0.00023204222371836405,5647300,17.650571584701538,576.75,0.8762530522467061,5.025566294442604,1.0906510750452678
71,0.154332882235758,0.00022995475930919905,5647300,17.578522443771362,577.125,,,
72,0.1517850111005828,0.00022784543606718227,5647300,17.719717264175415,577.125,,,
73,0.14840754771139472,0.00022571483066022657,5647300,17.58048725128174,576.25,,,
74,0.15208774856291712,0.0002235635255745762,5647300,17.327224731445312,576.25,,,
75,0.15105973542667925,0.00022139210895556104,5647300,17.91619563102722,577.125,0.8766493225989233,5.120965223141079,1.0906510750452678
76,0.15163647257722915,0.00021920117444680317,5647300,18.10422396659851,577.125,,,
77,0.15048635757993906,0.00021699132102792097,5647300,17.847163677215576,577.125,,,
78,0.14843658704776316,0.0002147631528507739,5647300,17.67620277404785,577.125,,,
79,0.14934500625822694,0.00021251727907429355,5647300,17.987420558929443,577.125,,,
80,0.15127120441757141,0.0002102543136979454,5647300,17.625370740890503,577.125,0.876761194094415,5.034361814988874,1.0906510750452678
81,0.1499549725325778,0.0002079748753938678,5647300,17.932422876358032,579.375,,,
82,0.14954391741193832,0.0002056795873377331,5647300,17.60314393043518,579.375,,,
83,0.1471815716009587,0.00020336907703837748,5647300,17.95778179168701,578.25,,,
84,0.1481947107706219,0.00020104397616624645,5647300,17.66278862953186,578.25,,,
85,0.14714479758404195,0.00019870492038070252,5647300,17.657461881637573,578.25,0.8767239964660898,5.039164521693565,1.0906510750452678
86,0.15251579305622726,0.0001963525491562421,5647300,18.04260230064392,576.75,,,
87,0.15015765009447932,0.0001939875056076697,5647300,17.947015523910522,576.75,,,
88,0.14592982332687826,0.00019161043631427666,5647300,17.370755195617676,576.75,,,
89,0.14649007280822843,0.00018922199114307294,5647300,17.57572913169861,576.75,,,
90,0.14798453552648425,0.00018682282307111987,5647300,17.63057518005371,576.75,0.8764305188873288,5.045656319381158,1.0906510750452678
91,0.1460605732165277,0.00018441358800701273,5647300,17.34261727333069,577.125,,,
92,0.14651451234240084,0.00018199494461156203,5647300,17.60149359703064,577.125,,,
93,0.1488622829085216,0.000179567554117722,5647300,17.420479774475098,576.25,,,
94,0.14351945656817405,0.00017713208014981648,5647300,17.367615222930908,576.25,,,
95,0.1497447373578325,0.00017468918854211007,5647300,17.907957553863525,577.125,0.8762449512121392,5.258924356759643,1.0906510750452678
96,0.14615398799069226,0.00017223954715677627,5647300,17.8747718334198,577.125,,,
97,0.1484627098077908,0.00016978382570131034,5647300,17.969007968902588,577.125,,,
98,0.14664687169715762,0.00016732269554543794,5647300,17.525800704956055,577.125,,,
99,0.14695156898815184,0.00016485682953756942,5647300,17.47816300392151,577.125,,,
100,0.1485304795904085,0.00016238690182084986,5647300,17.97131109237671,577.125,0.8767705763397835,5.224998446442797,1.0906510750452678
101,0.14662334446329622,0.0001599135876488549,5647300,17.783306121826172,579.375,,,
102,0.1457092288415879,0.00015743756320098332,5647300,17.620442867279053,579.375,,,
103,0.14487188407219947,0.0001549595053975962,5647300,17.676977396011353,578.25,,,
104,0.14531656061299145,0.00015248009171495378,5647300,17.489110469818115,578.25,,,
105,0.14608689043670892,0.00015,5647300,17.795786380767822,578.25,0.8775466406593441,5.180702850529407,1.0906510750452678
106,0.1466938820667565,0.00014751990828504622,5647300,17.810269594192505,576.75,,,
107,0.14699022197164596,0.00014504049460240375,5647300,17.610676765441895,576.75,,,
108,0.1468845795141533,0.00014256243679901663,5647300,17.82429051399231,576.75,,,
109,0.14402469659689815,0.00014008641235114508,5647300,17.3726863861084,576.75,,,
110,0.14525973917916418,0.00013761309817915014,5647300,17.38728094100952,576.75,0.8769562619353946,5.356124487835147,1.0906510750452678
111,0.1430012270109728,0.00013514317046243058,5647300,17.53245496749878,577.125,,,
112,0.14393642859067768,0.00013267730445456208,5647300,17.489932775497437,577.125,,,
113,0.1459012765204534,0.00013021617429868963,5647300,17.51045298576355,576.25,,,
