epoch,train_loss,lr,parameters,epoch_seconds,peak_memory_mb,val_dice_mean,val_avd_mean,val_hd95_mean
1,0.6792570087127388,4.1666666666666665e-05,12964114,26.754992961883545,1113.7138671875,,,
2,0.559878546744585,6.25e-05,12964114,26.644039392471313,1113.7138671875,,,
3,0.408135717191423,8.333333333333333e-05,12964114,26.654873847961426,1113.7138671875,,,
4,0.3628676632264008,0.00010416666666666667,12964114,26.342429637908936,1113.7138671875,,,
5,0.3339134838121633,0.000125,12964114,26.473167181015015,1113.7138671875,0.22998978312053342,1072.269267766525,103.04344654083252
6,0.3182085535566633,0.00014583333333333335,12964114,26.319868326187134,1165.29150390625,,,
7,0.30908288011172164,0.00016666666666666666,12964114,26.417457580566406,1165.29150390625,,,
8,0.29785426969950396,0.0001875,12964114,26.61577820777893,1166.16650390625,,,
9,0.2945317082339898,0.00020833333333333335,12964114,26.494751930236816,1165.29150390625,,,
10,0.28724567720200866,0.00022916666666666666,12964114,26.44526219367981,1166.16650390625,0.6438470803362493,92.54672389052317,81.65346324443817
11,0.2862282037191714,0.00025,12964114,27.29048776626587,1165.46337890625,,,
12,0.27968141456030055,0.00025,12964114,26.575819969177246,1165.46337890625,,,
13,0.2682128209853545,0.00024998911020905135,12964114,26.91249918937683,1165.46337890625,,,
14,0.2721748424616332,0.00024995644273360614,12964114,26.370158433914185,1165.46337890625,,,
15,0.2550977993523702,0.000249902003265536,12964114,26.387084007263184,1165.46337890625,0.7492503595059463,42.5007084663375,73.81245480775831
16,0.2591149240809803,0.0002498258012901917,12964114,26.459046125411987,1164.92431640625,,,
17,0.2605026458622888,0.0002497278500847507,12964114,26.546910047531128,1163.33056640625,,,
18,0.2548547207455461,0.00024960816671590325,12964114,26.656084299087524,1163.33056640625,,,
19,0.24984761863015592,0.0002494667720368793,12964114,26.308457851409912,1163.33056640625,,,
20,0.2477077467478909,0.0002493036906838148,12964114,26.350183963775635,1163.33056640625,0.7893888523537076,28.985824252074806,40.501559072732924
21,0.2500778390482689,0.00024911895107145916,12964114,27.29411792755127,1164.15869140625,,,
22,0.24576973527049026,0.0002489125853882246,12964114,26.696632385253906,1165.28369140625,,,
