epoch,train_loss,lr,parameters,epoch_seconds,peak_memory_mb,val_dice_mean,val_avd_mean,val_hd95_mean
1,0.6272556683979928,0.0002999771542734587,5647300,5.097993850708008,535.3935546875,,,
2,0.45317698805592954,0.0002999086240528644,5647300,5.105288028717041,535.3935546875,,,
3,0.3603951372206211,0.0002997944302131861,5647300,5.057396650314331,535.3935546875,,,
4,0.26548691070638597,0.0002996346075389736,5647300,5.197336435317993,535.3935546875,,,
5,0.21879468765109777,0.0002994292047137618,5647300,5.0610575675964355,535.3935546875,0.7840474799130157,20.919316613477083,21.43439485232037
6,0.18393300287425518,0.00029917828430524096,5647300,5.2109832763671875,535.3935546875,,,
7,0.18702546902932227,0.00029888192274619827,5647300,5.215115070343018,535.3935546875,,,
8,0.1771092915441841,0.0002985402103112355,5647300,5.205470085144043,535.3935546875,,,
9,0.15766142355278134,0.00029815325108927063,5647300,5.167028188705444,535.3935546875,,,
10,0.1536973707843572,0.0002977211629518312,5647300,5.063509702682495,535.3935546875,0.795842366785827,21.74641817329726,22.129469792048138
11,0.1616350447293371,0.00029724407751714955,5647300,5.1379234790802,535.3935546875,,,
12,0.1571611654944718,0.0002967221401100708,5647300,5.041882276535034,535.3935546875,,,
13,0.14450465003028512,0.00029615550971778527,5647300,5.034823417663574,535.3935546875,,,
14,0.14782584994100034,0.0002955443589413994,5647300,5.056791067123413,535.3935546875,,,
15,0.14910658565349877,0.0002948888739433602,5647300,4.998973846435547,535.3935546875,0.8378382893078005,11.10885184417917,11.91676057179771
16,0.1352456018794328,0.0002941892543907478,5647300,5.270627021789551,535.3935546875,,,
17,0.1397568043321371,0.0002934457133944553,5647300,5.133370637893677,535.3935546875,,,
18,0.15358764422126114,0.00029265847744427303,5647300,5.080132246017456,535.3935546875,,,
19,0.14498362015001476,0.00029182778633989753,5647300,4.935338497161865,535.3935546875,,,
20,0.1316105534788221,0.0002909538931178862,5647300,5.173048973083496,535.3935546875,0.7900046158047447,20.932647760357597,19.297948837280273
21,0.14024396240711212,0.00029003706397458023,5647300,5.025265693664551,535.3935546875,,,
22,0.13663663249462843,0.0002890775781850181,5647300,5.039987802505493,535.3935546875,,,
23,0.13072567456401885,0.00028807572801786604,5647300,5.047163963317871,535.3935546875,,,
24,0.13281934009864926,0.0002870318186463901,5647300,4.946477651596069,535.3935546875,,,
25,0.13818599074147642,0.0002859461680554975,5647300,5.364569664001465,535.3935546875,0.8672688021226337,7.053036932345865,1.410095492998759
26,0.1358772125095129,0.00028481910694487506,5647300,5.178212642669678,535.3935546875,,,
27,0.14180422015488148,0.0002836509786282552,5647300,5.007259368896484,535.3935546875,,,
28,0.13439299422316253,0.00028244213892883907,5647300,5.0468058586120605,535.3935546875,,,
29,0.1310619916766882,0.0002811929560709094,5647300,5.071950197219849,535.3935546875,,,
30,0.12688095518387854,0.00027990381056766585,5647300,5.070561170578003,535.3935546875,0.8723114656785839,6.5455931180024765,1.410095492998759
31,0.12701356853358448,0.0002785750951053169,5647300,5.063873291015625,535.3935546875,,,
32,0.12288694363087416,0.0002772072144234639,5647300,5.048745632171631,535.3935546875,,,
33,0.1266083198133856,0.00027580058519181366,5647300,4.954406023025513,535.3935546875,,,
34,0.13062504143454134,0.0002743556358832563,5647300,5.0264763832092285,535.3935546875,,,
35,0.1281221779063344,0.00027287280664334886,5647300,5.0021867752075195,535.3935546875,0.8727285707405227,5.4647730794474825,1.410095492998759
36,0.12992495065554976,0.0002713525491562422,5647300,5.0415730476379395,535.3935546875,,,
37,0.12833823869004846,0.000269795326507094,5647300,5.222238302230835,535.3935546875,,,
38,0.1321050855331123,0.0002682016130410084,5647300,5.112337589263916,535.3935546875,,,
39,0.12757163448259234,0.00026657189421854573,5647300,5.007443904876709,535.3935546875,,,
