epoch,train_loss,lr,parameters,epoch_seconds,peak_memory_mb,val_dice_mean,val_avd_mean,val_hd95_mean
1,0.5239310478791595,4.1666666666666665e-05,12962169,25.904374599456787,963.31689453125,,,
2,0.41195577406324446,6.25e-05,12962169,25.97029972076416,963.95751953125,,,
3,0.33433376043103635,8.333333333333333e-05,12962169,26.201154947280884,962.75439453125,,,
4,0.30488676376019913,0.00010416666666666667,12962169,26.111769199371338,963.95751953125,,,
5,0.2949134366630574,0.000125,12962169,25.835309505462646,962.75439453125,0.7339809523875255,45.73934182411855,57.731621932983366
6,0.3985525748694923,0.00014583333333333335,12962169,25.935673236846924,1015.37890625,,,
7,1.3486621271337242,0.00016666666666666666,12962169,25.46330976486206,1717.587890625,,,
8,3.3589032940242602,0.0001875,12962169,21.070110082626343,1728.009765625,,,
9,4.097615559895833,0.00020833333333333335,12962169,20.582839488983154,1727.666015625,,,
10,8.759990215301514,0.00022916666666666666,12962169,20.613563299179077,1727.400390625,0.5106675163333068,33.7259669139836,10.563330809275309
11,5.64631712436676,0.00025,12962169,20.28619647026062,1725.259765625,,,
12,4.3112711906433105,0.00025,12962169,20.515159845352173,1725.994140625,,,
13,0.0,0.00024998911020905135,12962169,20.60604977607727,1725.697265625,,,
14,0.0,0.00024995644273360614,12962169,20.60981011390686,1725.697265625,,,
15,0.0,0.000249902003265536,12962169,20.598632335662842,1725.697265625,0.5041090451333257,34.11772667326359,10.467967987060547
16,9.555924415588379,0.0002498258012901917,12962169,20.23937439918518,1725.697265625,,,
17,11.078864097595215,0.0002497278500847507,12962169,20.5971999168396,1726.087890625,,,
18,11.178410530090332,0.00024960816671590325,12962169,20.28274941444397,1725.720703125,,,
19,0.0,0.0002494667720368793,12962169,20.4986093044281,1725.697265625,,,
20,0.0,0.0002493036906838148,12962169,20.386747360229492,1725.697265625,0.49772221846248393,34.50021628958478,10.412715752919516
21,11.765969276428223,0.00024911895107145916,12962169,20.530689477920532,1725.400390625,,,
22,0.0,0.0002489125853882246,12962169,21.254844665527344,1725.697265625,,,
23,0.0,0.0002486846295905774,12962169,20.096549034118652,1725.697265625,,,
24,0.0,0.0002484351233967734,12962169,20.42849636077881,1725.697265625,,,
25,0.0,0.0002481641102799372,12962169,20.19318652153015,1725.697265625,0.495428391751251,34.66561219754136,10.43454360961914
26,0.0,0.00024787163746048776,12962169,20.308623790740967,1725.697265625,,,
27,0.0,0.00024755775589791086,12962169,20.51295566558838,1725.697265625,,,
28,0.0,0.0002472225202818801,12962169,20.843199014663696,1725.697265625,,,
29,0.0,0.00024686598902272795,12962169,21.040918827056885,1725.697265625,,,
30,0.0,0.00024648822424126846,12962169,21.163962364196777,1725.697265625,0.495428391751251,34.66561219754136,10.43454360961914
31,0.0,0.0002460892917579736,12962169,21.12307047843933,1725.697265625,,,
32,0.0,0.00024566926108150484,12962169,21.122331857681274,1725.697265625,,,
33,0.0,0.0002452282053966024,12962169,21.102935552597046,1725.697265625,,,
34,6.493751525878906,0.0002447662015513335,12962169,20.881134748458862,1726.337890625,,,
35,0.0,0.0002442833300437029,12962169,21.065065383911133,1725.697265625,0.4932469745998203,34.75761277836656,10.424779081344262
36,0.0,0.00024377967500762687,12962169,21.3569016456604,1725.697265625,,,
37,0.0,0.00024325532419827435,12962169,20.74485993385315,1725.697265625,,,
38,0.0,0.00024271036897677645,12962169,21.48582625389099,1725.697265625,,,
39,0.0,0.00024214490429430818,12962169,20.894733667373657,1725.697265625,,,
40,0.0,0.00024155902867554447,12962169,21.434480905532837,1725.697265625,0.4932469745998203,34.75761277836656,10.424779081344262
41,0.0,0.0002409528442014935,12962169,21.155588150024414,1725.697265625,,,
42,0.0,0.00024032645649171036,12962169,21.44133448600769,1725.697265625,,,
43,0.0,0.00023967997468589454,12962169,20.62161874771118,1725.697265625,,,
44,0.0,0.00023901351142487348,12962169,20.797560453414917,1725.697265625,,,
45,0.0,0.0002383271828309766,12962169,20.625646352767944,1725.697265625,0.4932469745998203,34.75761277836656,10.424779081344262
46,0.0,0.00023762110848780238,12962169,20.23012638092041,1725.697265625,,,
