epoch,train_loss,lr,parameters,epoch_seconds,peak_memory_mb,val_dice_mean,val_avd_mean,val_hd95_mean
1,0.619109449442476,0.0002999771542734587,5647300,5.351014614105225,535.3935546875,,,
2,0.45988082280382514,0.0002999086240528644,5647300,5.36227822303772,535.3935546875,,,
3,0.32207078859210014,0.0002997944302131861,5647300,5.219328880310059,535.3935546875,,,
4,0.23302965890616179,0.0002996346075389736,5647300,5.079101800918579,535.3935546875,,,
5,0.208251808071509,0.0002994292047137618,5647300,5.066607713699341,535.3935546875,0.8229763011449944,6.533969781844764,2.2777777512868247
6,0.19455534382723272,0.00029917828430524096,5647300,5.321346044540405,535.3935546875,,,
7,0.17482161056250334,0.00029888192274619827,5647300,5.310937881469727,535.3935546875,,,
8,0.17609318741597235,0.0002985402103112355,5647300,5.1789257526397705,535.3935546875,,,
9,0.16021158103831112,0.00029815325108927063,5647300,5.075992584228516,535.3935546875,,,
10,0.1461922014132142,0.0002977211629518312,5647300,5.035664081573486,535.3935546875,0.8369108765430372,5.551039381046457,1.8618576526641846
11,0.152581607690081,0.00029724407751714955,5647300,5.094499826431274,535.3935546875,,,
12,0.1551681060809642,0.0002967221401100708,5647300,5.089979410171509,535.3935546875,,,
13,0.14322724752128124,0.00029615550971778527,5647300,5.133959770202637,535.3935546875,,,
14,0.14290233189240098,0.0002955443589413994,5647300,5.043427228927612,535.3935546875,,,
15,0.14461132884025574,0.0002948888739433602,5647300,5.23405122756958,535.3935546875,0.8441744915310515,8.341485559287582,1.5424137512842815
16,0.13654360850341618,0.0002941892543907478,5647300,5.2294323444366455,535.3935546875,,,
17,0.14089699066244066,0.0002934457133944553,5647300,5.122862815856934,535.3935546875,,,
18,0.1452549526002258,0.00029265847744427303,5647300,5.235447645187378,535.3935546875,,,
19,0.1458485738839954,0.00029182778633989753,5647300,5.310926914215088,535.3935546875,,,
20,0.12925444589927793,0.0002909538931178862,5647300,5.1548779010772705,535.3935546875,0.8451908289742533,6.768746363692293,1.6178240776062012
21,0.14925191435031593,0.00029003706397458023,5647300,5.1338465213775635,535.3935546875,,,
22,0.13411726336926222,0.0002890775781850181,5647300,5.3310511112213135,535.3935546875,,,
23,0.12980929343029857,0.00028807572801786604,5647300,5.285551071166992,535.3935546875,,,
24,0.13728597364388406,0.0002870318186463901,5647300,5.2803826332092285,535.3935546875,,,
25,0.1298004447016865,0.0002859461680554975,5647300,5.126078128814697,535.3935546875,0.8508782989697586,5.445272160498418,1.6178240776062012
26,0.12725608749315143,0.00028481910694487506,5647300,5.248956203460693,535.3935546875,,,
27,0.13057314418256283,0.0002836509786282552,5647300,5.413387298583984,535.3935546875,,,
28,0.14576645870693028,0.00028244213892883907,5647300,5.124216556549072,535.3935546875,,,
29,0.1489552550483495,0.0002811929560709094,5647300,5.173306703567505,535.3935546875,,,
30,0.1363557258155197,0.00027990381056766585,5647300,5.111563205718994,535.3935546875,0.8494583924748257,7.627663649967428,1.5424137512842815
31,0.1244276063516736,0.0002785750951053169,5647300,5.205442190170288,535.3935546875,,,
32,0.1266348750796169,0.0002772072144234639,5647300,5.06307053565979,535.3935546875,,,
33,0.12416124762967229,0.00027580058519181366,5647300,5.044796466827393,535.3935546875,,,
34,0.12034473195672035,0.0002743556358832563,5647300,4.957699298858643,535.3935546875,,,
35,0.12224763096310198,0.00027287280664334886,5647300,5.090611457824707,535.3935546875,0.8523829625212057,5.898120663712064,1.5424137512842815
36,0.1250419756397605,0.0002713525491562422,5647300,5.124920129776001,535.3935546875,,,
37,0.1259351815097034,0.000269795326507094,5647300,5.125177383422852,535.3935546875,,,
38,0.12001763307489455,0.0002682016130410084,5647300,5.285854816436768,535.3935546875,,,
39,0.1334761285688728,0.00026657189421854573,5647300,5.172877788543701,535.3935546875,,,
40,0.1277585851494223,0.0002649066664678468,5647300,5.0059897899627686,535.3935546875,0.8515134901581694,7.786990102721354,1.5424137512842815
41,0.11657262430526316,0.00026320643703341595,5647300,5.089979648590088,535.3935546875,,,
42,0.12906770478002727,0.0002614717238216093,5647300,4.900773286819458,535.3935546875,,,
43,0.1323304756078869,0.0002597030552428758,5647300,5.36102557182312,535.3935546875,,,
44,0.12089140643365681,0.0002579009700507978,5647300,5.01332426071167,535.3935546875,,,
45,0.12222691904753447,0.00025606601717798223,5647300,5.05378794670105,535.3935546875,0.8325248728823822,9.021967277388578,2.181302229563395
46,0.12374082184396684,0.0002541987555688497,5647300,5.193736553192139,535.3935546875,,,
47,0.11773846275173128,0.0002522997540093749,5647300,5.164218187332153,535.3935546875,,,
48,0.11865699989721179,0.00025036959095382886,5647300,5.202307939529419,535.3935546875,,,
49,0.12166277668438852,0.0002484088543485762,5647300,5.361729145050049,535.3935546875,,,
