epoch,train_loss,lr,parameters,epoch_seconds,peak_memory_mb,val_dice_mean,val_avd_mean,val_hd95_mean
1,0.537143942900002,5.9999999999999995e-05,5647300,17.726837873458862,554.69677734375,,,
2,0.44375196695327757,8.999999999999999e-05,5647300,17.809995889663696,554.69677734375,,,
3,0.39078392684459684,0.00011999999999999999,5647300,17.78763508796692,554.69677734375,,,
4,0.34353765454143287,0.00015,5647300,17.6706862449646,554.69677734375,,,
5,0.30738685596734283,0.00017999999999999998,5647300,17.99193286895752,554.69677734375,0.46122983297353604,230.25999167659606,72.64382972717284
6,0.27363871191628275,0.00020999999999999998,5647300,17.458033561706543,576.75,,,
7,0.2480805462691933,0.00023999999999999998,5647300,17.77506923675537,576.75,,,
8,0.22372254431247712,0.00027,5647300,17.59844160079956,576.75,,,
9,0.2138596684206277,0.0003,5647300,17.74773120880127,576.75,,,
10,0.20577808297239245,0.0003,5647300,17.9308660030365,576.75,0.7190876144663975,49.153009890475765,64.24340356190994
11,0.19502883292734624,0.0002999794957488703,5647300,17.41133761405945,577.125,,,
12,0.1917734533548355,0.0002999179886011389,5647300,17.632492303848267,577.125,,,
13,0.18495589983649552,0.0002998154953722457,5647300,17.56533145904541,577.125,,,
14,0.18518750225193797,0.00029967204408281613,5647300,17.618850469589233,577.125,,,
15,0.18388626868836583,0.00029948767395100045,5647300,17.9686439037323,577.125,0.8364499131257256,18.79010681033294,9.831776976585388
16,0.1782747248187661,0.0002992624353817517,5647300,17.050934314727783,577.125,,,
17,0.17875819015316666,0.0002989963899530457,5647300,17.70055603981018,577.125,,,
18,0.17812968911603094,0.00029868961039904624,5647300,17.727383613586426,577.125,,,
19,0.1765551395015791,0.00029834218059022024,5647300,17.786535263061523,577.125,,,
20,0.17448613671585916,0.00029795419551040833,5647300,18.12896490097046,577.125,0.8578323173912598,14.872536063516925,1.6747317711512248
21,0.1730719621758908,0.00029752576123085736,5647300,17.779757499694824,579.375,,,
22,0.17170889426488428,0.0002970569948812214,5647300,17.804219007492065,579.375,,,
23,0.17011919768992811,0.0002965480246175399,5647300,18.20927619934082,578.25,,,
24,0.17068327425513416,0.0002959989895872009,5647300,17.636677742004395,578.25,,,
25,0.17078431094996632,0.0002954100398908995,5647300,17.29028344154358,578.25,0.8617964110186138,14.084479453405313,1.6726320187250774
26,0.1683941587107256,0.0002947813365416023,5647300,17.636061429977417,576.75,,,
27,0.1672854060307145,0.0002941130514205272,5647300,17.276684999465942,576.75,,,
28,0.167769422987476,0.0002934053672301536,5647300,17.52853751182556,576.75,,,
29,0.1662760357838124,0.00029265847744427303,5647300,17.47886633872986,576.75,,,
30,0.16845410263631494,0.00029187258625509513,5647300,18.036553382873535,576.75,0.8730456060471776,12.411012737493936,1.2777773539225261
31,0.1636659667128697,0.00029104790851742417,5647300,17.428065299987793,577.125,,,
32,0.16212135208770634,0.0002901846696899191,5647300,17.74716806411743,577.125,,,
33,0.16140146413818002,0.00028928310577345606,5647300,17.523810863494873,576.25,,,
34,0.1629289524629712,0.0002883434632466077,5647300,17.81619906425476,576.25,,,
35,0.16407366329804063,0.00028736599899825856,5647300,17.675872564315796,577.125,0.867460411160463,12.961990791915596,1.410095492998759
36,0.1623704944504425,0.00028635098025737434,5647300,17.74126958847046,577.125,,,
37,0.1604934321483597,0.00028529868451994384,5647300,17.811839818954468,577.125,,,
38,0.16000052243471147,0.0002842093994731145,5647300,17.710593223571777,577.125,,,
39,0.1619484903756529,0.00028308342291654174,5647300,17.917664527893066,577.125,,,
40,0.16075441462453455,0.00028192106268097334,5647300,17.666226148605347,577.125,0.8741267612425868,11.471123875698813,1.2777772347132366
41,0.16077925183344632,0.00028072263654409154,5647300,17.568251132965088,579.375,,,
42,0.16030643309932202,0.0002794884721436361,5647300,17.576796770095825,579.375,,,
43,0.16065602868329734,0.00027821890688783083,5647300,17.637325286865234,578.25,,,
44,0.15888591548427938,0.0002769142878631403,5647300,17.757235765457153,578.25,,,
45,0.1590634342748672,0.00027557497173937923,5647300,18.244102478027344,578.25,0.8683975329726169,12.522289963439244,1.4100953737894695
46,0.15897689592093228,0.000274201324672203,5647300,18.14792561531067,576.75,,,
47,0.1581993382424116,0.00027279372220300385,5647300,17.46075177192688,576.75,,,
48,0.15756225793156772,0.0002713525491562421,5647300,17.71769070625305,576.75,,,
49,0.15610833619721234,0.00026987819953423867,5647300,17.47775912284851,576.75,,,
50,0.1568252962315455,0.00026837107640945905,5647300,18.168505668640137,576.75,0.8634454675041252,13.590571927861733,1.4100953737894695
51,0.15603560351300985,0.0002668315918143169,5647300,17.28866696357727,577.125,,,
52,0.1549710296560079,0.00026526016662852886,5647300,17.646612644195557,577.125,,,
53,0.15746415408793837,0.00026365723046405023,5647300,17.53423261642456,576.25,,,
54,0.15584855070337653,0.0002620232215476231,5647300,17.317821741104126,576.25,,,
55,0.15478073772974313,0.0002603585866009697,5647300,17.670696020126343,577.125,0.8699283796808115,12.181561962207672,1.4100953737894695
56,0.1536141060758382,0.00025866378071866334,5647300,17.310712337493896,577.125,,,
57,0.15323133799247443,0.00025693926724370956,5647300,17.621821641921997,577.125,,,
58,0.15669441008940338,0.00025518551764087326,5647300,17.47980237007141,577.125,,,
59,0.15283227602485566,0.00025340301136778483,5647300,17.31180238723755,577.125,,,
60,0.15335903011728078,0.00025159223574386114,5647300,17.667152404785156,577.125,0.8684594192627735,12.222538349968405,1.2229692935943604
61,0.15276141380891203,0.0002497536858170772,5647300,17.90047836303711,579.375,,,
62,0.15445513136219233,0.00024788786422862526,5647300,17.689125537872314,579.375,,,
63,0.15455482378602028,0.00024599528107549745,5647300,18.066465616226196,578.25,,,
64,0.15147801826242357,0.00024407645377103054,5647300,17.363729238510132,578.25,,,
65,0.1568677853094414,0.00024213190690345018,5647300,17.390612840652466,578.25,0.8572793028520129,14.905603941721566,1.6747317711512248
66,0.15194150239694865,0.00024016217209245374,5647300,17.5451078414917,576.75,,,
67,0.15430596824735404,0.00023816778784387094,5647300,17.769225597381592,576.75,,,
68,0.15151350190863014,0.0002361492994024415,5647300,17.939600467681885,576.75,,,
69,0.15404341721441597,0.0002341072586027509,5647300,17.59415626525879,576.75,,,
70,0.15145122688263654,0.00023204222371836405,5647300,17.697293519973755,576.75,0.863845229349253,13.581810392294386,1.4100953737894695
71,0.15348234167322516,0.00022995475930919905,5647300,18.026176691055298,577.125,,,
72,0.15238236931618304,0.00022784543606718227,5647300,18.083162784576416,577.125,,,
73,0.15083277735393494,0.00022571483066022657,5647300,17.356130123138428,576.25,,,
74,0.1519765035947785,0.0002235635255745762,5647300,17.872841119766235,576.25,,,
75,0.15280749772209673,0.00022139210895556104,5647300,17.901653051376343,577.125,0.8592268624073874,14.443577429266787,1.6747317711512248
76,0.15026984589640052,0.00021920117444680317,5647300,17.87019109725952,577.125,,,
77,0.1486145936185494,0.00021699132102792097,5647300,17.640562534332275,577.125,,,
78,0.1524469167459756,0.0002147631528507739,5647300,17.952600479125977,577.125,,,
79,0.14941335106268525,0.00021251727907429355,5647300,17.730522394180298,577.125,,,
80,0.1502612489974126,0.0002102543136979454,5647300,17.814926862716675,577.125,0.8599748888530033,14.223243727749756,1.4855059385299683
81,0.14929046786855907,0.0002079748753938678,5647300,17.382569313049316,579.375,,,
82,0.14807946872897446,0.0002056795873377331,5647300,17.45644521713257,579.375,,,
83,0.1494055387796834,0.00020336907703837748,5647300,17.602052688598633,578.25,,,
84,0.15060167356859894,0.00020104397616624645,5647300,17.559802770614624,578.25,,,
85,0.1507726365001872,0.00019870492038070252,5647300,17.493805170059204,578.25,0.8495151074941004,16.417416506565036,2.3433963855107627
86,0.1487140139332041,0.0001963525491562421,5647300,17.499573945999146,576.75,,,
87,0.15116564878262578,0.0001939875056076697,5647300,17.807214736938477,576.75,,,
88,0.1485105431638658,0.00019161043631427666,5647300,17.254995107650757,576.75,,,
89,0.14922725369688122,0.00018922199114307294,5647300,18.203131437301636,576.75,,,
90,0.14872940515633673,0.00018682282307111987,5647300,17.674100875854492,576.75,0.8422796676434497,18.41906736397222,17.66497135162343
91,0.14736387925222516,0.00018441358800701273,5647300,17.58494782447815,577.125,,,
92,0.14787703028414398,0.00018199494461156203,5647300,17.70607566833496,577.125,,,
93,0.14731467566452922,0.000179567554117722,5647300,17.61496353149414,576.25,,,
94,0.1474528863793239,0.00017713208014981648,5647300,17.81780505180359,576.25,,,
95,0.1465736422687769,0.00017468918854211007,5647300,17.689454793930054,577.125,0.8497102376273619,16.47244512885427,2.0081154902776084
96,0.14789564793463797,0.00017223954715677627,5647300,17.737605810165405,577.125,,,
97,0.1464728154009208,0.00016978382570131034,5647300,17.836926698684692,577.125,,,
98,0.1455348627641797,0.00016732269554543794,5647300,17.460026025772095,577.125,,,
99,0.14642465920187533,0.00016485682953756942,5647300,17.546749591827393,577.125,,,
100,0.14797423924319447,0.00016238690182084986,5647300,18.145269870758057,577.125,0.8413810290060383,15.062646853342772,17.05233290195455
101,0.1457763439975679,0.0001599135876488549,5647300,17.48901605606079,579.375,,,
102,0.14702673591673374,0.00015743756320098332,5647300,17.229276657104492,579.375,,,
103,0.1475955982459709,0.0001549595053975962,5647300,17.690597772598267,578.25,,,
104,0.1472420044010505,0.00015248009171495378,5647300,17.912353992462158,578.25,,,
105,0.14763703413773327,0.00015,5647300,17.46464729309082,578.25,0.8555156113113442,13.978851192537064,1.9166659116744995
106,0.14591857423074545,0.00014751990828504622,5647300,17.539871215820312,576.75,,,
107,0.14479574444703758,0.00014504049460240375,5647300,17.497965097427368,576.75,,,
108,0.14671537547837943,0.00014256243679901663,5647300,17.499003410339355,576.75,,,
109,0.1469762739725411,0.00014008641235114508,5647300,17.766767978668213,576.75,,,
110,0.14525207376573235,0.00013761309817915014,5647300,17.39411735534668,576.75,0.859360961364982,13.164241242310226,1.5972214539845784
111,0.14566970909945667,0.00013514317046243058,5647300,17.616043090820312,577.125,,,
112,0.1459976288722828,0.00013267730445456208,5647300,17.491182804107666,577.125,,,
113,0.14457881031557918,0.00013021617429868963,5647300,17.948008060455322,576.25,,,
114,0.14697236467618496,0.00012776045284322368,5647300,17.87577199935913,576.25,,,
115,0.14541123234666883,0.00012531081145788987,5647300,17.745044231414795,577.125,0.8640836572519289,12.594711993738137,1.4100953737894695
116,0.14681757169310003,0.00012286791985018355,5647300,17.924636602401733,577.125,,,
117,0.14614342835266142,0.00012043244588227796,5647300,17.651529788970947,577.125,,,
118,0.1440382835455239,0.00011800505538843798,5647300,17.55203342437744,577.125,,,
119,0.14485305056441575,0.00011558641199298727,5647300,17.722666025161743,577.125,,,
120,0.1450105925789103,0.00011317717692888012,5647300,17.572702407836914,577.125,0.8505514846652766,15.1821193866077,1.9583324591318767
121,0.1435973006533459,0.00011077800885692702,5647300,17.664790153503418,579.375,,,
122,0.14410682942252606,0.00010838956368572334,5647300,17.601343870162964,579.375,,,
123,0.14389692712575197,0.0001060124943923303,5647300,17.854485273361206,578.25,,,
124,0.145471492735669,0.0001036474508437579,5647300,17.93779468536377,578.25,,,
125,0.14640060586389153,0.00010129507961929748,5647300,17.790112733840942,578.25,0.8427870999982786,15.938531158761764,2.2777767976125083
126,0.14288831171579658,9.895602383375353e-05,5647300,17.624188899993896,576.75,,,
127,0.14258711067959667,9.663092296162251e-05,5647300,17.709901809692383,576.75,,,
128,0.14425504712853582,9.432041266226686e-05,5647300,17.841657638549805,576.75,,,
129,0.14393683313392103,9.202512460613219e-05,5647300,17.71129298210144,576.75,,,
130,0.1431011802284047,8.97456863020546e-05,5647300,17.772100687026978,576.75,0.8516173748691593,15.984621261711007,1.992076317469279
131,0.14389304001815617,8.748272092570646e-05,5647300,18.049113988876343,577.125,,,
132,0.14336601479444652,8.523684714922608e-05,5647300,17.60129165649414,577.125,,,
133,0.14505436683539302,8.300867897207903e-05,5647300,17.836947441101074,576.25,,,
134,0.14137467173859478,8.079882555319684e-05,5647300,17.388344526290894,576.25,,,
135,0.1443152129650116,7.860789104443896e-05,5647300,17.769913911819458,577.125,0.8566888440241529,15.659352201973212,1.597221573193868
136,0.1426377615891397,7.643647442542382e-05,5647300,17.427060842514038,577.125,,,
137,0.14203538773581387,7.428516933977347e-05,5647300,17.806533098220825,577.125,,,
138,0.14349028600845487,7.215456393281776e-05,5647300,17.840951919555664,577.125,,,
139,0.14514373876154424,7.004524069080096e-05,5647300,17.780035734176636,577.125,,,
140,0.1425638839136809,6.795777628163599e-05,5647300,17.382457494735718,577.125,0.8780212895685441,10.839693592126684,1.0906511545181274
141,0.14255974346306174,6.58927413972491e-05,5647300,17.697932481765747,579.375,,,
142,0.14145773716736584,6.385070059755846e-05,5647300,17.410308361053467,579.375,,,
143,0.14318726174533367,6.183221215612904e-05,5647300,17.72987699508667,578.25,,,
144,0.14288366688415408,5.983782790754623e-05,5647300,17.549347400665283,578.25,,,
145,0.1418600933859125,5.786809309654982e-05,5647300,17.602722644805908,578.25,0.866456005583156,12.716464583383193,1.2229692935943604
146,0.14276326685212554,5.592354622896944e-05,5647300,17.769976377487183,576.75,,,
147,0.14339935085736216,5.40047189245025e-05,5647300,18.000279664993286,576.75,,,
148,0.14312752767000347,5.211213577137469e-05,5647300,17.690916061401367,576.75,,,
149,0.14329170561395585,5.024631418292274e-05,5647300,17.675647974014282,576.75,,,
150,0.14251953260973096,4.840776425613886e-05,5647300,17.623249053955078,576.75,0.850342337517667,14.107707948363121,2.1404336293538413
151,0.1421168201835826,4.659698863221513e-05,5647300,17.96832847595215,577.125,,,
152,0.14341045655310153,4.481448235912671e-05,5647300,17.674041032791138,577.125,,,
153,0.14299529804848135,4.306073275629044e-05,5647300,17.441739082336426,576.25,,,
154,0.14469840591773392,4.133621928133665e-05,5647300,17.968427658081055,576.25,,,
155,0.14193215491250158,3.964141339903026e-05,5647300,17.608176469802856,577.125,0.8657018674714979,13.506149820301752,1.2229692935943604
156,0.14239085579756647,3.797677845237696e-05,5647300,17.76358938217163,577.125,,,
157,0.14340973715297878,3.634276953594982e-05,5647300,18.269256830215454,577.125,,,
158,0.14172013651113957,3.473983337147118e-05,5647300,18.28937268257141,577.125,,,
159,0.14369441999588162,3.316840818568315e-05,5647300,18.492387294769287,577.125,,,
160,0.14463593324180693,3.162892359054098e-05,5647300,18.15467143058777,577.125,0.8557946394578827,13.738573162314138,1.6726320187250774
161,0.14256480366457253,3.0121800465761293e-05,5647300,17.60917639732361,579.375,,,
162,0.143416464375332,2.8647450843757897e-05,5647300,17.78520178794861,579.375,,,
163,0.14180468551348896,2.7206277796996144e-05,5647300,17.40837836265564,578.25,,,
164,0.14156613470986484,2.5798675327796993e-05,5647300,17.82465934753418,578.25,,,
165,0.1416546649998054,2.4425028260620715e-05,5647300,17.856691122055054,578.25,0.853754102917062,14.25953814412277,1.672632098197937
