epoch,train_loss,lr,parameters,epoch_seconds,peak_memory_mb,val_dice_mean,val_avd_mean,val_hd95_mean
1,0.5207441160455346,4.1666666666666665e-05,12962169,25.88050103187561,963.31689453125,,,
2,0.41310495223539573,6.25e-05,12962169,25.5797176361084,963.95751953125,,,
3,0.3342947274601708,8.333333333333333e-05,12962169,25.62752389907837,962.75439453125,,,
4,0.3011636952481543,0.00010416666666666667,12962169,26.07164239883423,963.95751953125,,,
5,0.28864925843663514,0.000125,12962169,25.874985694885254,962.75439453125,0.5920103861095168,90.66674700530865,71.44511985778804
6,0.32443108055888814,0.00014583333333333335,12962169,25.823553800582886,1013.92578125,,,
7,0.8212217276817874,0.00016666666666666666,12962169,25.96478033065796,1014.09765625,,,
8,2.878207875515825,0.0001875,12962169,22.712254762649536,1725.330078125,,,
9,4.960659384727478,0.00020833333333333335,12962169,20.720837593078613,1727.095703125,,,
10,5.567291259765625,0.00022916666666666666,12962169,20.289231061935425,1725.251953125,0.27183131415971545,107.74043311299057,20.430486424764
11,8.178678512573242,0.00025,12962169,20.701258420944214,1726.455078125,,,
12,0.0,0.00025,12962169,20.44818091392517,1726.916015625,,,
13,0.0,0.00024998911020905135,12962169,20.271944999694824,1726.916015625,,,
14,13.956111907958984,0.00024995644273360614,12962169,21.19855284690857,1726.455078125,,,
15,10.593685150146484,0.000249902003265536,12962169,20.62665104866028,1726.916015625,0.2657768452644528,108.28914395340689,20.79147243499756
16,15.638993263244629,0.0002498258012901917,12962169,20.683516263961792,1726.455078125,,,
17,0.0,0.0002497278500847507,12962169,20.597033262252808,1726.916015625,,,
18,0.0,0.00024960816671590325,12962169,20.265841484069824,1726.916015625,,,
19,0.0,0.0002494667720368793,12962169,20.51328420639038,1726.916015625,,,
20,15.127311706542969,0.0002493036906838148,12962169,20.540163040161133,1726.455078125,0.26288335046122585,108.52134077630727,20.916046619415283
21,0.0,0.00024911895107145916,12962169,20.259248733520508,1726.916015625,,,
22,0.0,0.0002489125853882246,12962169,20.47612166404724,1726.916015625,,,
23,0.0,0.0002486846295905774,12962169,20.29173994064331,1726.916015625,,,
24,0.0,0.0002484351233967734,12962169,20.577934980392456,1726.916015625,,,
25,0.0,0.0002481641102799372,12962169,20.925498247146606,1726.916015625,0.26288335046122585,108.52134077630727,20.916046619415283
26,0.0,0.00024787163746048776,12962169,20.291588306427002,1726.916015625,,,
27,0.0,0.00024755775589791086,12962169,20.21699571609497,1726.916015625,,,
28,0.0,0.0002472225202818801,12962169,20.528935194015503,1726.916015625,,,
29,0.0,0.00024686598902272795,12962169,20.442192554473877,1726.916015625,,,
30,0.0,0.00024648822424126846,12962169,20.32429838180542,1726.916015625,0.26288335046122585,108.52134077630727,20.916046619415283
31,0.0,0.0002460892917579736,12962169,20.13422966003418,1726.916015625,,,
32,0.0,0.00024566926108150484,12962169,20.728768348693848,1726.916015625,,,
33,0.0,0.0002452282053966024,12962169,20.452991485595703,1726.916015625,,,
34,0.0,0.0002447662015513335,12962169,20.245206117630005,1726.916015625,,,
35,0.0,0.0002442833300437029,12962169,20.34480857849121,1726.916015625,0.26288335046122585,108.52134077630727,20.916046619415283
36,0.0,0.00024377967500762687,12962169,20.266828060150146,1726.916015625,,,
37,7.8143157958984375,0.00024325532419827435,12962169,20.590916633605957,1726.916015625,,,
38,0.0,0.00024271036897677645,12962169,20.48953413963318,1726.916015625,,,
39,0.0,0.00024214490429430818,12962169,20.75588297843933,1726.916015625,,,
40,0.0,0.00024155902867554447,12962169,20.630616188049316,1726.916015625,0.26146135877443577,108.63735275144995,23.32701047261556
41,0.0,0.0002409528442014935,12962169,20.71733069419861,1726.916015625,,,
42,0.0,0.00024032645649171036,12962169,20.974336624145508,1726.916015625,,,
43,0.0,0.00023967997468589454,12962169,21.01784086227417,1726.916015625,,,
44,0.0,0.00023901351142487348,12962169,20.67704677581787,1726.916015625,,,
45,0.0,0.0002383271828309766,12962169,20.81424045562744,1726.916015625,0.26146135877443577,108.63735275144995,23.32701047261556
46,0.0,0.00023762110848780238,12962169,20.68121075630188,1726.916015625,,,
47,0.0,0.00023689541141938282,12962169,20.780309677124023,1726.916015625,,,
48,0.0,0.00023615021806874765,12962169,20.96764826774597,1726.916015625,,,
49,0.0,0.00023538565827589385,12962169,20.497543334960938,1726.916015625,,,
50,0.0,0.00023460186525516236,12962169,20.220844984054565,1726.916015625,0.26146135877443577,108.63735275144995,23.32701047261556
51,11.886589050292969,0.00023379897557202745,12962169,20.822288274765015,1726.455078125,,,
