epoch,train_loss,lr,parameters,epoch_seconds,peak_memory_mb,val_dice_mean,val_avd_mean,val_hd95_mean
1,0.5505627222359181,5.9999999999999995e-05,5647300,17.659164905548096,554.69677734375,,,
2,0.4564255838282406,8.999999999999999e-05,5647300,17.516178131103516,554.69677734375,,,
3,0.40141426529735325,0.00011999999999999999,5647300,17.788841485977173,554.69677734375,,,
4,0.35795951448380947,0.00015,5647300,17.72544026374817,554.69677734375,,,
5,0.3096077951136976,0.00017999999999999998,5647300,17.630188465118408,554.69677734375,0.41169722483409016,228.67235330633295,73.74258689880372
6,0.2724048992618918,0.00020999999999999998,5647300,17.665017127990723,576.75,,,
7,0.23621852081269026,0.00023999999999999998,5647300,17.520825386047363,576.75,,,
8,0.21828883192501963,0.00027,5647300,17.910754203796387,576.75,,,
9,0.20498714661225675,0.0003,5647300,17.498528003692627,576.75,,,
10,0.20048355399630963,0.0003,5647300,17.85913610458374,576.75,0.6969290843826771,52.685183430076506,67.80828132629397
11,0.1924663563258946,0.0002999794957488703,5647300,17.56110143661499,577.125,,,
12,0.18987613967619837,0.0002999179886011389,5647300,17.808763027191162,577.125,,,
13,0.1830297511536628,0.0002998154953722457,5647300,17.32236123085022,577.125,,,
14,0.17873899654950948,0.00029967204408281613,5647300,18.028155088424683,577.125,,,
15,0.18133038976229726,0.00029948767395100045,5647300,17.806905508041382,577.125,0.7726183014011151,29.20473831889018,34.95117007891338
16,0.17705030355136842,0.0002992624353817517,5647300,17.75154137611389,577.125,,,
17,0.17585618644952775,0.0002989963899530457,5647300,17.54253888130188,577.125,,,
18,0.17380913821980357,0.00029868961039904624,5647300,17.622244834899902,577.125,,,
19,0.17357119552325456,0.00029834218059022024,5647300,17.84728765487671,577.125,,,
20,0.1700850396649912,0.00029795419551040833,5647300,17.87518858909607,577.125,0.8501713036980695,9.77445339609801,1.958332896232605
21,0.1704411304090172,0.00029752576123085736,5647300,17.635106325149536,579.375,,,
22,0.1664598855888471,0.0002970569948812214,5647300,17.709721088409424,579.375,,,
23,0.1695670124143362,0.0002965480246175399,5647300,17.871001958847046,578.25,,,
24,0.16662847304251044,0.0002959989895872009,5647300,17.804550647735596,578.25,,,
25,0.1670280723599717,0.0002954100398908995,5647300,17.235814571380615,578.25,0.8656640779584438,7.728971988677898,1.4100955327351887
26,0.16469248440116643,0.0002947813365416023,5647300,17.42839288711548,576.75,,,
27,0.16709226437378674,0.0002941130514205272,5647300,17.751058340072632,576.75,,,
28,0.16600200156681238,0.0002934053672301536,5647300,17.544851541519165,576.75,,,
29,0.16251001539640128,0.00029265847744427303,5647300,17.25045371055603,576.75,,,
30,0.16372833768837153,0.00029187258625509513,5647300,17.724539518356323,576.75,0.8542630025988404,10.461602341731723,1.9166659514109294
31,0.16651054027024656,0.00029104790851742417,5647300,17.92963933944702,577.125,,,
32,0.1614928478607908,0.0002901846696899191,5647300,17.669468641281128,577.125,,,
33,0.15994799707550555,0.00028928310577345606,5647300,17.5509090423584,576.25,,,
34,0.16294839810580014,0.0002883434632466077,5647300,17.658021211624146,576.25,,,
35,0.15988383947405965,0.00028736599899825856,5647300,17.319565773010254,577.125,0.8698065130533233,6.97814233453578,1.410095492998759
36,0.15833713901229202,0.00028635098025737434,5647300,17.554406881332397,577.125,,,
37,0.1580023816321045,0.00028529868451994384,5647300,17.63521933555603,577.125,,,
38,0.15877423197962343,0.0002842093994731145,5647300,18.26867127418518,577.125,,,
39,0.15831714756786824,0.00028308342291654174,5647300,17.48357844352722,577.125,,,
40,0.15926280177664012,0.00028192106268097334,5647300,17.44056534767151,577.125,0.8713440952621224,6.40453286977706,1.410095492998759
41,0.15527339079417288,0.00028072263654409154,5647300,17.472021341323853,579.375,,,
42,0.15719655225984752,0.0002794884721436361,5647300,17.569794178009033,579.375,,,
43,0.16258738066535444,0.00027821890688783083,5647300,18.024608612060547,578.25,,,
